num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen
  IBB173;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-05;2022-03-25;18:00;AT7;ESPANIA;LPA
  IBB173;3;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-09;2022-03-23;18:00;AT7;ESPANIA;LPA
  IBB177;4;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-03;2022-03-24;18:30;AT7;ESPANIA;LPA
  IBB175;4;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-03;2022-03-24;19:30;AT7;ESPANIA;LPA
  IBB195;3;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-09;2022-03-23;21:00;AT7;ESPANIA;LPA
  IBB195;1;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-07;2022-03-21;21:00;AT7;ESPANIA;LPA
  IBB193;1;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-01;2022-03-21;22:00;AT7;ESPANIA;LPA
  IBB193;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-07;2022-03-25;22:00;AT7;ESPANIA;LPA
  IBB151;6;TENERIFE SUR;TFS;2022-03-05;2022-03-26;13:30;AT7;ESPANIA;LPA
  IBB9100;6;TOULOUSE /BLAGNAC;TLS;2021-11-06;2022-03-26;11:00;295;FRANCIA;LPA
  RYR2195;6;TREVISO/S.ANGELO (MIL);TSF;2022-03-05;2022-03-12;16:25;73H;ITALIA;LPA
  NOZ1771;3;TRONDHEIM /VAERNES;TRD;2021-11-03;2022-03-23;16:30;73H;NORUEGA;LPA
  NOZ1771;6;TRONDHEIM /VAERNES;TRD;2021-12-18;2022-03-26;16:30;73H;NORUEGA;LPA
  IBB9300;6;TURIN /CITTA DI TORINO;TRN;2022-01-22;2022-03-26;10:30;295;ITALIA;LPA
  VLG1175;2;VALENCIA;VLC;2022-02-15;2022-03-22;9:15;320;ESPANIA;LPA
  VLG1175;6;VALENCIA;VLC;2022-03-12;2022-03-19;9:25;320;ESPANIA;LPA
  RYR7201;7;VALENCIA;VLC;2021-11-14;2022-03-20;19:20;73H;ESPANIA;LPA
  RYR7201;6;VALENCIA;VLC;2022-02-05;2022-03-26;19:30;73H;ESPANIA;LPA
  RYR7201;3;VALENCIA;VLC;2021-11-03;2022-03-23;19:55;73H;ESPANIA;LPA
  IBB9400;5;VENECIA /MARCO POLO;VCE;2022-02-04;2022-03-25;10:20;295;ITALIA;LPA
  NOS1764;1;VERONA /VILLAFRANCA;VRN;2022-02-28;2022-03-21;12:55;7S8;ITALIA;LPA
  RYR2571;6;VIENA  /INTERNACIONAL;VIE;2022-01-01;2022-03-26;10:45;320;AUSTRIA;LPA
  AUA9504;4;VIENA  /INTERNACIONAL;VIE;2022-01-06;2022-03-24;16:00;320;AUSTRIA;LPA
  AUA9504;6;VIENA  /INTERNACIONAL;VIE;2022-03-05;2022-03-26;16:00;320;AUSTRIA;LPA
  WZZ2966;5;VIENA  /INTERNACIONAL;VIE;2022-03-11;2022-03-11;18:50;321;AUSTRIA;LPA
  IBB5230;5;VIGO;VGO;2022-02-18;2022-03-25;16:25;295;ESPANIA;LPA
  IBB5820;6;VITORIA;VIT;2022-03-05;2022-03-26;14:40;295;ESPANIA;LPA
  IBB5500;1;ZARAGOZA;ZAZ;2021-12-06;2022-03-21;14:35;295;ESPANIA;LPA
  IBB5500;3;ZARAGOZA;ZAZ;2022-03-02;2022-03-23;14:35;295;ESPANIA;LPA
  EDW203;5;ZURICH;ZRH;2022-02-11;2022-03-25;11:40;320;SUIZA;LPA
  EDW201;4;ZURICH;ZRH;2022-03-03;2022-03-24;13:55;320;SUIZA;LPA
  EDW201;1;ZURICH;ZRH;2022-03-07;2022-03-21;14:50;320;SUIZA;LPA
  EDW201;2;ZURICH;ZRH;2022-03-01;2022-03-22;16:25;320;SUIZA;LPA
  EDW201;5;ZURICH;ZRH;2022-02-18;2022-03-25;17:00;320;SUIZA;LPA
  EDW201;6;ZURICH;ZRH;2022-03-05;2022-03-26;17:30;320;SUIZA;LPA
  JTD422;1;AALBORG;AAL;2022-03-07;2022-03-21;14:00;73H;DINAMARCA;LPA
  VKG1087;1;AALBORG;AAL;2022-02-28;2022-03-21;14:30;32B;DINAMARCA;LPA
  SAS7414;6;AALESUND/VIGRA;AES;2022-03-12;2022-03-26;14:10;73W;NORUEGA;LPA
  NOZ9031;6;AALESUND/VIGRA;AES;2021-11-06;2022-03-26;16:10;73H;NORUEGA;LPA
  TVS2048;4;BELGRADO / BEOGRAD;BEG;2022-03-10;2022-03-24;7:30;7M8;REPUBLICA DE SERBIA;LPA
  VKG1523;6;BERGEN/FLESLAND;BGO;2022-03-05;2022-03-19;13:00;32B;NORUEGA;LPA
  SAS7366;6;BERGEN/FLESLAND;BGO;2021-12-18;2022-03-26;14:00;73H;NORUEGA;LPA
  NOZ9171;6;BERGEN/FLESLAND;BGO;2021-11-06;2022-03-26;17:45;73H;NORUEGA;LPA
  SDR3228;2;BERLIN BRANDENBURG;BER;2022-03-08;2022-03-22;13:50;319;ALEMANIA;LPA
  DTR511;6;BILLUND;BLL;2022-02-19;2022-03-19;12:35;320;DINAMARCA;LPA
  VKG1219;6;BILLUND;BLL;2022-03-05;2022-03-26;12:45;32B;DINAMARCA;LPA
  FLI7181;7;BILLUND;BLL;2022-03-06;2022-03-20;12:45;32A;DINAMARCA;LPA
  VKG1217;3;BILLUND;BLL;2022-02-09;2022-03-16;13:10;32B;DINAMARCA;LPA
  VKG1215;4;BILLUND;BLL;2021-11-11;2022-03-24;13:30;32B;DINAMARCA;LPA
  JTD516;4;BILLUND;BLL;2022-03-03;2022-03-17;13:45;73H;DINAMARCA;LPA
  JTD518;7;BILLUND;BLL;2022-03-06;2022-03-20;13:45;73H;DINAMARCA;LPA
  NVR152;6;BILLUND;BLL;2022-03-12;2022-03-26;14:50;32Q;DINAMARCA;LPA
  TOM7427;4;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-03;2022-03-24;14:00;7M8;REINO-UNIDO;LPA
  TOM7121;1;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-07;2022-03-21;15:55;7M8;REINO-UNIDO;LPA
  TOM7675;6;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-05;2022-03-19;19:20;7M8;REINO-UNIDO;LPA
  NOZ9081;5;BODO;BOO;2021-12-17;2022-03-25;8:00;73H;NORUEGA;LPA
  TOM6181;1;BOURNEMOUTH  INTL;BOH;2021-12-20;2022-03-21;13:35;73H;REINO-UNIDO;LPA
  SDR3697;7;BREMEN;BRE;2022-02-06;2022-03-20;15:25;320;ALEMANIA;LPA
  TOM6469;4;BRISTOL;BRS;2022-02-24;2022-03-24;14:20;7M8;REINO-UNIDO;LPA
  TOM6115;1;BRISTOL;BRS;2022-03-07;2022-03-21;15:50;7M8;REINO-UNIDO;LPA
  CXI4993;4;BRUSELAS;BRU;2022-03-03;2022-03-10;12:10;73H;BELGICA;LPA
  CXI7993;7;BRUSELAS;BRU;2022-03-06;2022-03-13;13:10;73H;BELGICA;LPA
  TOM6659;6;CARDIFF-WALES;CWL;2022-03-05;2022-03-26;19:00;7M8;REINO-UNIDO;LPA
  TVP7317;5;CHOPINA W WARSZAWIE;WAW;2022-02-25;2022-03-25;14:10;7M8;POLONIA;LPA
  VKG1159;5;COPENHAGUE;CPH;2021-11-05;2022-03-25;12:35;32B;DINAMARCA;LPA
  VKG1173;3;COPENHAGUE;CPH;2022-03-02;2022-03-09;13:20;32B;DINAMARCA;LPA
  JTD208;7;COPENHAGUE;CPH;2021-12-19;2022-03-20;13:40;73H;DINAMARCA;LPA
  JTD358;4;COPENHAGUE;CPH;2021-12-23;2022-03-24;13:45;73H;DINAMARCA;LPA
  VKG1135;6;COPENHAGUE;CPH;2021-11-06;2022-03-12;13:55;32B;DINAMARCA;LPA
  VKG1149;1;COPENHAGUE;CPH;2021-11-15;2022-03-21;13:55;32B;DINAMARCA;LPA
  JTD218;5;COPENHAGUE;CPH;2021-12-17;2022-03-25;14:00;73H;DINAMARCA;LPA
  NVR168;3;COPENHAGUE;CPH;2022-01-26;2022-03-23;14:35;32Q;DINAMARCA;LPA
  SAS7714;6;COPENHAGUE;CPH;2022-03-05;2022-03-26;17:20;321;DINAMARCA;LPA
  TOM3689;6;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-03-05;2022-03-26;21:25;7M8;REINO-UNIDO;LPA
  SDR3037;3;DRESDEN;DRS;2022-03-09;2022-03-23;15:20;320;ALEMANIA;LPA
  SDR3261;6;DRESDEN;DRS;2022-03-05;2022-03-26;15:30;320;ALEMANIA;LPA
  TOM1171;1;DUBLIN;DUB;2022-01-10;2022-03-21;15:35;73H;IRLANDA;LPA
  EWG5431;6;DUSSELDORF;DUS;2022-03-12;2022-03-26;11:15;32A;ALEMANIA;LPA
  SDR3625;2;DUSSELDORF;DUS;2022-03-08;2022-03-22;15:20;320;ALEMANIA;LPA
  CXI1093;1;ERFURT;ERF;2022-02-28;2022-03-21;8:40;73H;ALEMANIA;LPA
  BLX252;6;ESTOCOLMO/ARLANDA;ARN;2022-01-08;2022-03-26;13:35;73H;SUECIA;LPA
  VKG1743;6;ESTOCOLMO/ARLANDA;ARN;2021-12-11;2022-03-26;13:50;333;SUECIA;LPA
  BLX216;2;ESTOCOLMO/ARLANDA;ARN;2021-12-28;2022-03-22;14:20;73H;SUECIA;LPA
  BLX228;4;ESTOCOLMO/ARLANDA;ARN;2022-01-13;2022-03-24;14:50;788;SUECIA;LPA
  NVR164;6;ESTOCOLMO/ARLANDA;ARN;2022-02-26;2022-03-26;14:50;32Q;SUECIA;LPA
  VKG1785;3;ESTOCOLMO/ARLANDA;ARN;2021-11-03;2022-03-23;14:55;333;SUECIA;LPA
  BLX632;3;ESTOCOLMO/ARLANDA;ARN;2022-03-02;2022-03-23;18:10;73H;SUECIA;LPA
  TOM6171;1;EXETER;EXT;2022-01-17;2022-03-21;14:50;73H;REINO-UNIDO;LPA
  CXI2105;4;FRIEDRICHSHAFEN;FDH;2022-01-20;2022-03-24;8:45;73H;ALEMANIA;LPA
  TOM1157;1;GLASGOW /GLASGOW INTERNACIONAL;GLA;2022-03-07;2022-03-21;15:35;7M8;REINO-UNIDO;LPA
  VKG1827;6;GOTEBORG /LANDVETTER;GOT;2022-02-12;2022-03-19;12:45;32B;SUECIA;LPA
  VKG1839;3;GOTEBORG /LANDVETTER;GOT;2022-03-02;2022-03-09;13:45;32B;SUECIA;LPA
  BLX434;7;GOTEBORG /LANDVETTER;GOT;2021-10-31;2022-03-20;15:05;73H;SUECIA;LPA
  BLX268;5;GOTEBORG /LANDVETTER;GOT;2021-11-05;2022-03-25;15:30;73H;SUECIA;LPA
  SAS7674;6;GOTEBORG /LANDVETTER;GOT;2021-11-06;2022-03-26;18:40;32N;SUECIA;LPA
  CXI1091;3;GRAZ/THALERHOF;GRZ;2022-02-02;2022-03-23;8:40;73H;AUSTRIA;LPA
  EWG5401;6;HAMBURGO/ FUHLSBUETTEL;HAM;2022-02-26;2022-03-26;15:45;32A;ALEMANIA;LPA
  NOZ9083;3;HARSTAD-NARVIK/EVENES;EVE;2021-12-22;2022-03-23;7:15;73H;NORUEGA;LPA
  SAS7340;6;HAUGESUND/KARMOY;HAU;2022-03-12;2022-03-26;12:25;32N;NORUEGA;LPA
  NOZ9029;6;HAUGESUND/KARMOY;HAU;2021-11-06;2022-03-26;15:20;73H;NORUEGA;LPA
  VKG1325;3;HELSINKI / HELSINKI-VANTAA;HEL;2021-11-03;2022-03-23;12:50;32B;FINLANDIA;LPA
  JTD982;7;HELSINKI / HELSINKI-VANTAA;HEL;2022-01-09;2022-03-20;13:50;73H;FINLANDIA;LPA
  JTD914;5;HELSINKI / HELSINKI-VANTAA;HEL;2022-01-21;2022-03-25;13:50;73H;FINLANDIA;LPA
  VKG1337;6;HELSINKI / HELSINKI-VANTAA;HEL;2021-11-06;2022-03-12;14:15;32B;FINLANDIA;LPA
  JTD784;3;JONKOPING/AXAMO;JKG;2021-12-22;2022-03-23;13:40;73W;SUECIA;LPA
  VKG1409;1;KARLSTAD;KSD;2022-02-14;2022-03-21;14:50;32B;SUECIA;LPA
  SDR3475;7;KASSEL /KASSEL-CALDEN;KSF;2022-02-06;2022-03-20;13:35;319;ALEMANIA;LPA
  TVP7325;5;KATOWICE / PYRZOWICE;KTW;2022-03-11;2022-03-25;14:10;73H;POLONIA;LPA
  ICE1513;2;KEFLAVIK INTERNATIONAL;KEF;2022-02-01;2022-03-15;15:40;75W;ISLANDIA;LPA
  SAS7538;7;KRISTIANSAND/KJEVIK;KRS;2022-03-13;2022-03-20;11:10;73W;NORUEGA;LPA
  SAS7488;6;KRISTIANSAND/KJEVIK;KRS;2022-01-22;2022-03-26;12:50;73W;NORUEGA;LPA
  SAS7418;6;KRISTIANSAND/KJEVIK;KRS;2021-12-25;2022-03-26;16:05;73W;NORUEGA;LPA
  CXI2183;6;LINZ /HOERSCHING;LNZ;2022-01-29;2022-03-19;8:15;73H;AUSTRIA;LPA
  TOM5431;4;LONDRES /STANSTED;STN;2022-02-17;2022-03-24;15:30;73H;REINO-UNIDO;LPA
  TOM5117;1;LONDRES /STANSTED;STN;2022-02-21;2022-03-21;16:30;73H;REINO-UNIDO;LPA
  TOM4497;4;LONDRES/GATWICK;LGW;2022-03-03;2022-03-24;15:25;7M8;REINO-UNIDO;LPA
  TOM4127;1;LONDRES/GATWICK;LGW;2022-03-07;2022-03-21;15:30;73H;REINO-UNIDO;LPA
  TOM4643;6;LONDRES/GATWICK;LGW;2022-03-05;2022-03-26;20:25;7M8;REINO-UNIDO;LPA
  JTD822;6;LULEA /KALLAX;LLA;2021-12-25;2022-03-12;7:10;73H;SUECIA;LPA
  JTD832;4;LULEA /KALLAX;LLA;2022-03-10;2022-03-10;8:00;73H;SUECIA;LPA
  JTD792;7;MALMO;MMX;2021-12-26;2022-03-20;13:50;73H;SUECIA;LPA
  VKG1453;3;MALMO;MMX;2021-11-03;2022-03-23;14:25;32B;SUECIA;LPA
  TOM2405;4;MANCHESTER /INTERNACIONAL;MAN;2022-03-03;2022-03-17;13:55;73H;REINO-UNIDO;LPA
  TOM2113;1;MANCHESTER /INTERNACIONAL;MAN;2022-03-07;2022-03-21;16:10;76W;REINO-UNIDO;LPA
  TOM2699;6;MANCHESTER /INTERNACIONAL;MAN;2022-03-05;2022-03-12;20:10;7M8;REINO-UNIDO;LPA
  SAS7486;6;MOLDE /ARO;MOL;2022-02-12;2022-03-26;13:35;73H;NORUEGA;LPA
  TOM1177;1;NEWCASTLE;NCL;2022-03-07;2022-03-21;16:25;7M8;REINO-UNIDO;LPA
  BLX348;4;NORRKOPING /KUNGSANGEN;NRK;2021-12-23;2022-03-24;14:20;73H;SUECIA;LPA
  BLX326;5;NORRKOPING /KUNGSANGEN;NRK;2021-12-31;2022-03-25;14:40;73H;SUECIA;LPA
  JTD772;6;OREBRO /OREBRO-BOFORS;ORB;2021-12-18;2022-03-26;12:35;73H;SUECIA;LPA
  NOZ9033;1;OSLO / GARDERMOEN;OSL;2021-12-20;2022-03-21;6:00;73H;NORUEGA;LPA
  VKG1555;6;OSLO / GARDERMOEN;OSL;2022-02-12;2022-03-26;13:10;332;NORUEGA;LPA
  VKG1567;3;OSLO / GARDERMOEN;OSL;2022-02-23;2022-03-23;13:30;32B;NORUEGA;LPA
  SAS7472;6;OSLO / GARDERMOEN;OSL;2022-03-05;2022-03-26;15:00;73H;NORUEGA;LPA
  NOZ9067;6;OSLO / GARDERMOEN;OSL;2021-11-06;2022-03-26;17:40;73H;NORUEGA;LPA
  VKG1503;4;OSLO /SANDEFJORD;TRF;2022-02-24;2022-03-24;15:15;32B;NORUEGA;LPA
  JTD976;3;OULU;OUL;2022-01-26;2022-03-09;14:40;73H;FINLANDIA;LPA
  CXI1097;5;SAARBRUECKEN /ENSHEIM;SCN;2022-03-04;2022-03-25;8:40;73H;ALEMANIA;LPA
  SAS7492;6;STAVANGER /SOLA;SVG;2021-11-13;2022-03-26;13:40;32N;NORUEGA;LPA
  SAS7410;6;STAVANGER /SOLA;SVG;2022-03-05;2022-03-26;15:10;73H;NORUEGA;LPA
  NOZ9323;6;STAVANGER /SOLA;SVG;2021-11-06;2022-03-26;17:00;73H;NORUEGA;LPA
  TVS2042;6;TALLINN /ULEMISTE;TLL;2022-03-05;2022-03-26;8:00;73H;ESTONIA;LPA
  NOZ9084;6;TROMSO /TROMSO-LANGNES;TOS;2021-12-18;2022-03-26;8:20;73H;NORUEGA;LPA
  VKG1509;5;TRONDHEIM /VAERNES;TRD;2021-11-05;2022-03-25;14:35;32B;NORUEGA;LPA
  JTD864;5;UMEA;UME;2021-11-05;2022-03-25;7:10;73H;SUECIA;LPA
  VKG1367;5;VAASA;VAA;2022-03-11;2022-03-11;7:10;32B;FINLANDIA;LPA
  JTD688;1;VAXJO;VXO;2021-12-20;2022-03-21;13:55;73W;SUECIA;LPA
  CXI2279;7;WEEZE;NRN;2022-03-06;2022-03-20;9:00;73H;ALEMANIA;LPA
  VLG3119;2;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;2022-03-01;2022-03-15;7:10;320;ESPANIA;TFN
  RYR3347;4;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;2021-11-04;2022-03-24;11:15;73H;ESPANIA;TFN
  RYR3347;7;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;2021-10-31;2022-03-20;17:35;73H;ESPANIA;TFN
  VLG3119;4;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;2022-02-03;2022-03-24;17:45;320;ESPANIA;TFN
  VLG3119;6;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;2022-02-26;2022-03-26;19:30;320;ESPANIA;TFN
  VLG3202;1;ASTURIAS;OVD;2022-03-07;2022-03-21;7:10;320;ESPANIA;TFN
  VLG3202;5;ASTURIAS;OVD;2022-03-04;2022-03-25;7:50;320;ESPANIA;TFN
  IBB5460;2;ASTURIAS;OVD;2021-11-02;2022-03-22;8:15;295;ESPANIA;TFN
  IBB5460;4;ASTURIAS;OVD;2022-01-06;2022-03-24;8:15;295;ESPANIA;TFN
  VLG3215;5;BARCELONA-EL PRAT J.T.;BCN;2022-03-04;2022-03-25;7:00;320;ESPANIA;TFN
  RYR3064;1;BARCELONA-EL PRAT J.T.;BCN;2021-11-01;2022-03-21;8:50;73H;ESPANIA;TFN
  RYR3064;2;BARCELONA-EL PRAT J.T.;BCN;2022-02-01;2022-03-22;9:30;73H;ESPANIA;TFN
  RYR3064;5;BARCELONA-EL PRAT J.T.;BCN;2021-11-05;2022-03-25;10:50;73H;ESPANIA;TFN
  VLG3217;2;BARCELONA-EL PRAT J.T.;BCN;2022-02-01;2022-03-22;15:00;320;ESPANIA;TFN
  VLG3217;5;BARCELONA-EL PRAT J.T.;BCN;2022-02-25;2022-03-25;15:00;320;ESPANIA;TFN
  RYR2213;6;BARCELONA-EL PRAT J.T.;BCN;2022-02-05;2022-03-26;17:40;73H;ESPANIA;TFN
  RYR2213;4;BARCELONA-EL PRAT J.T.;BCN;2022-02-03;2022-03-24;20:05;73H;ESPANIA;TFN
  RYR2213;2;BARCELONA-EL PRAT J.T.;BCN;2021-11-02;2022-03-22;20:10;73H;ESPANIA;TFN
  VLG3213;5;BARCELONA-EL PRAT J.T.;BCN;2022-02-18;2022-03-25;20:45;320;ESPANIA;TFN
  AEA7007;7;BILBAO;BIO;2022-03-06;2022-03-20;7:10;73H;ESPANIA;TFN
  VLG3261;2;BILBAO;BIO;2022-02-01;2022-03-22;9:55;320;ESPANIA;TFN
  VLG3261;5;BILBAO;BIO;2022-02-18;2022-03-25;9:55;320;ESPANIA;TFN
  VLG3263;6;BILBAO;BIO;2022-02-19;2022-03-26;10:15;320;ESPANIA;TFN
  VLG3261;4;BILBAO;BIO;2022-03-03;2022-03-24;10:20;320;ESPANIA;TFN
  VLG3261;7;BILBAO;BIO;2022-03-06;2022-03-20;15:10;320;ESPANIA;TFN
  IBB659;3;EL HIERRO / VALVERDE;VDE;2022-02-09;2022-03-23;10:00;AT7;ESPANIA;TFN
  IBB422;3;FUERTEVENTURA;FUE;2022-02-09;2022-03-23;10:10;AT7;ESPANIA;TFN
  IBB418;5;FUERTEVENTURA;FUE;2022-03-04;2022-03-25;11:00;AT7;ESPANIA;TFN
  IBB416;7;FUERTEVENTURA;FUE;2022-03-06;2022-03-20;11:40;AT7;ESPANIA;TFN
  IBB416;5;FUERTEVENTURA;FUE;2022-03-04;2022-03-25;11:50;AT7;ESPANIA;TFN
  IBB438;7;FUERTEVENTURA;FUE;2022-03-06;2022-03-20;13:20;AT7;ESPANIA;TFN
  IBB438;5;FUERTEVENTURA;FUE;2022-03-04;2022-03-25;13:30;AT7;ESPANIA;TFN
  IBB426;5;FUERTEVENTURA;FUE;2022-01-07;2022-03-25;16:40;AT7;ESPANIA;TFN
  IBB426;7;FUERTEVENTURA;FUE;2022-02-27;2022-03-20;16:40;AT7;ESPANIA;TFN
  IBB428;5;FUERTEVENTURA;FUE;2022-01-14;2022-03-25;19:20;AT7;ESPANIA;TFN
  IBB424;7;FUERTEVENTURA;FUE;2021-10-31;2022-03-20;20:40;AT7;ESPANIA;TFN
  IBB424;5;FUERTEVENTURA;FUE;2022-01-07;2022-03-25;20:40;AT7;ESPANIA;TFN
  IBB942;2;FUNCHAL / MADEIRA;FNC;2021-11-02;2022-03-22;16:05;AT7;PORTUGAL;TFN
  IBB942;6;FUNCHAL / MADEIRA;FNC;2022-02-12;2022-03-26;16:05;AT7;PORTUGAL;TFN
  IBB106;7;GRAN CANARIA;LPA;2022-01-16;2022-03-20;7:00;295;ESPANIA;TFN
  IBB106;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;7:00;295;ESPANIA;TFN
  IBB100;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;7:30;AT7;ESPANIA;TFN
  IBB100;1;GRAN CANARIA;LPA;2022-03-07;2022-03-21;7:30;AT7;ESPANIA;TFN
  IBB102;2;GRAN CANARIA;LPA;2021-11-02;2022-03-22;8:00;AT7;ESPANIA;TFN
  IBB102;1;GRAN CANARIA;LPA;2021-12-13;2022-03-21;8:00;AT7;ESPANIA;TFN
  IBB102;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;8:00;AT7;ESPANIA;TFN
  IBB104;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;8:30;AT7;ESPANIA;TFN
  IBB104;1;GRAN CANARIA;LPA;2022-03-07;2022-03-21;8:30;AT7;ESPANIA;TFN
  IBB108;1;GRAN CANARIA;LPA;2021-11-08;2022-03-21;9:00;AT7;ESPANIA;TFN
  IBB120;2;GRAN CANARIA;LPA;2021-12-14;2022-03-22;10:00;AT7;ESPANIA;TFN
  IBB120;7;GRAN CANARIA;LPA;2022-03-06;2022-03-20;10:00;AT7;ESPANIA;TFN
  IBB134;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;13:00;AT7;ESPANIA;TFN
  IBB158;5;GRAN CANARIA;LPA;2022-01-14;2022-03-25;14:00;AT7;ESPANIA;TFN
  IBB148;5;GRAN CANARIA;LPA;2022-03-04;2022-03-25;14:30;AT7;ESPANIA;TFN
  IBB160;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;15:00;AT7;ESPANIA;TFN
  IBB170;1;GRAN CANARIA;LPA;2021-12-13;2022-03-21;17:00;AT7;ESPANIA;TFN
  IBB178;5;GRAN CANARIA;LPA;2021-11-05;2022-03-25;18:00;AT7;ESPANIA;TFN
  IBB178;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;18:00;AT7;ESPANIA;TFN
  IBB176;4;GRAN CANARIA;LPA;2022-03-03;2022-03-24;18:30;AT7;ESPANIA;TFN
  IBB186;5;GRAN CANARIA;LPA;2022-01-14;2022-03-25;19:00;AT7;ESPANIA;TFN
  IBB174;4;GRAN CANARIA;LPA;2022-03-03;2022-03-24;19:30;AT7;ESPANIA;TFN
  IBB188;7;GRAN CANARIA;LPA;2021-12-12;2022-03-20;20:00;AT7;ESPANIA;TFN
  IBB192;3;GRAN CANARIA;LPA;2022-02-09;2022-03-23;21:00;AT7;ESPANIA;TFN
  IBB192;1;GRAN CANARIA;LPA;2022-03-07;2022-03-21;21:00;AT7;ESPANIA;TFN
  IBB198;5;GRAN CANARIA;LPA;2022-01-14;2022-03-25;21:30;AT7;ESPANIA;TFN
  IBB198;7;GRAN CANARIA;LPA;2022-03-06;2022-03-20;21:30;AT7;ESPANIA;TFN
  IBB190;5;GRAN CANARIA;LPA;2022-01-07;2022-03-25;22:00;AT7;ESPANIA;TFN
  IBB190;4;GRAN CANARIA;LPA;2022-01-13;2022-03-24;22:15;AT7;ESPANIA;TFN
  IBB607;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-02-09;2022-03-23;8:00;AT7;ESPANIA;TFN
  IBB617;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-02-09;2022-03-23;11:00;AT7;ESPANIA;TFN
  IBB617;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-06;2022-03-20;11:00;AT7;ESPANIA;TFN
  IBB619;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-04;2022-03-25;13:30;AT7;ESPANIA;TFN
  IBB629;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-06;2022-03-20;14:30;AT7;ESPANIA;TFN
  IBB631;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-16;2022-03-20;15:00;AT7;ESPANIA;TFN
  IBB631;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-02-09;2022-03-23;15:00;AT7;ESPANIA;TFN
  IBB645;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;15:30;AT7;ESPANIA;TFN
  IBB633;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;16:00;AT7;ESPANIA;TFN
  IBB623;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-11-06;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB623;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-02-09;2022-03-23;17:00;AT7;ESPANIA;TFN
  IBB643;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-16;2022-03-20;19:30;AT7;ESPANIA;TFN
  IBB625;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-04;2022-03-25;19:30;AT7;ESPANIA;TFN
  IBB649;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-05;2022-03-26;20:00;AT7;ESPANIA;TFN
  IBB627;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-16;2022-03-20;20:15;AT7;ESPANIA;TFN
  IBB454;5;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-14;2022-03-25;12:40;AT7;ESPANIA;TFN
  IBB470;5;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-07;2022-03-25;14:00;AT7;ESPANIA;TFN
  IBB476;7;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-06;2022-03-20;15:20;AT7;ESPANIA;TFN
  IBB474;3;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-23;16:50;AT7;ESPANIA;TFN
  IBB484;7;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-06;2022-03-20;19:30;AT7;ESPANIA;TFN
  IBB486;7;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-20;20:40;AT7;ESPANIA;TFN
  IBB486;5;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-07;2022-03-25;20:40;AT7;ESPANIA;TFN
